"ProcessName","ExecutablePath","CreationDate","ProcessId","ParentProcessId","CommandLine","SessionID"
"Notion.exe","C:\Users\mikes\AppData\Local\Programs\Notion\Notion.exe","2/3/2025 5:38:09 PM","17180","7384","""C:\Users\mikes\AppData\Local\Programs\Notion\Notion.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --user-data-dir=""C:\Users\mikes\AppData\Roaming\Notion"" --field-trial-handle=1980,i,5788682000305598607,7943117805815274614,262144 --disable-features=SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=1976 /prefetch:11","1"
"Notion.exe","C:\Users\mikes\AppData\Local\Programs\Notion\Notion.exe","2/3/2025 5:38:10 PM","5116","7384","""C:\Users\mikes\AppData\Local\Programs\Notion\Notion.exe"" --type=renderer --user-data-dir=""C:\Users\mikes\AppData\Roaming\Notion"" --app-user-model-id=notion.id --app-path=""C:\Users\mikes\AppData\Local\Programs\Notion\resources\app.asar"" --enable-sandbox --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=7 --time-ticks-at-unix-epoch=-1738610807896634 --launch-time-ticks=11482318023 --field-trial-handle=3428,i,5788682000305598607,7943117805815274614,262144 --disable-features=SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=3436 /prefetch:1","1"
"Notion.exe","C:\Users\mikes\AppData\Local\Programs\Notion\Notion.exe","2/3/2025 5:38:20 PM","2924","7384","""C:\Users\mikes\AppData\Local\Programs\Notion\Notion.exe"" --type=renderer --user-data-dir=""C:\Users\mikes\AppData\Roaming\Notion"" --app-user-model-id=notion.id --app-path=""C:\Users\mikes\AppData\Local\Programs\Notion\resources\app.asar"" --enable-sandbox --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=13 --time-ticks-at-unix-epoch=-1738610807896634 --launch-time-ticks=11492606205 --field-trial-handle=4864,i,5788682000305598607,7943117805815274614,262144 --disable-features=SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=5000 /prefetch:1","1"
"Notion.exe","C:\Users\mikes\AppData\Local\Programs\Notion\Notion.exe","2/3/2025 5:38:10 PM","9312","7384","""C:\Users\mikes\AppData\Local\Programs\Notion\Notion.exe"" --type=renderer --user-data-dir=""C:\Users\mikes\AppData\Roaming\Notion"" --app-user-model-id=notion.id --app-path=""C:\Users\mikes\AppData\Local\Programs\Notion\resources\app.asar"" --enable-sandbox --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=9 --time-ticks-at-unix-epoch=-1738610807896634 --launch-time-ticks=11482403305 --field-trial-handle=3804,i,5788682000305598607,7943117805815274614,262144 --disable-features=SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=3812 /prefetch:1","1"
"Notion.exe","C:\Users\mikes\AppData\Local\Programs\Notion\Notion.exe","2/3/2025 5:38:10 PM","5724","7384","""C:\Users\mikes\AppData\Local\Programs\Notion\Notion.exe"" --type=renderer --user-data-dir=""C:\Users\mikes\AppData\Roaming\Notion"" --app-user-model-id=notion.id --app-path=""C:\Users\mikes\AppData\Local\Programs\Notion\resources\app.asar"" --enable-sandbox --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=10 --time-ticks-at-unix-epoch=-1738610807896634 --launch-time-ticks=11482479081 --field-trial-handle=3864,i,5788682000305598607,7943117805815274614,262144 --disable-features=SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=3856 /prefetch:1","1"
"Notion.exe","C:\Users\mikes\AppData\Local\Programs\Notion\Notion.exe","2/3/2025 5:38:09 PM","8960","7384","C:\Users\mikes\AppData\Local\Programs\Notion\Notion.exe --type=crashpad-handler --user-data-dir=C:\Users\mikes\AppData\Roaming\Notion /prefetch:4 --no-rate-limit --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\mikes\AppData\Roaming\Notion\Crashpad --url=https://www.notion.so/server/crash-report --annotation=_companyName=Notion --annotation=_productName=Notion --annotation=_version=4.4.0 --annotation=plat=Win64 --annotation=prod=Electron --annotation=ver=33.3.0 --initial-client-data=0x4a0,0x4a4,0x4a8,0x49c,0x4ac,0x7ff62d14260c,0x7ff62d142618,0x7ff62d142628","1"
"Notion.exe","C:\Users\mikes\AppData\Local\Programs\Notion\Notion.exe","2/3/2025 5:38:10 PM","5928","7384","""C:\Users\mikes\AppData\Local\Programs\Notion\Notion.exe"" --type=renderer --user-data-dir=""C:\Users\mikes\AppData\Roaming\Notion"" --app-user-model-id=notion.id --app-path=""C:\Users\mikes\AppData\Local\Programs\Notion\resources\app.asar"" --enable-sandbox --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=11 --time-ticks-at-unix-epoch=-1738610807896634 --launch-time-ticks=11482663218 --field-trial-handle=4356,i,5788682000305598607,7943117805815274614,262144 --disable-features=SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=4344 /prefetch:1","1"
"Notion.exe","C:\Users\mikes\AppData\Local\Programs\Notion\Notion.exe","2/3/2025 5:38:10 PM","17316","7384","""C:\Users\mikes\AppData\Local\Programs\Notion\Notion.exe"" --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --user-data-dir=""C:\Users\mikes\AppData\Roaming\Notion"" --field-trial-handle=2680,i,5788682000305598607,7943117805815274614,262144 --disable-features=SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=2676 /prefetch:14","1"
"Notion.exe","C:\Users\mikes\AppData\Local\Programs\Notion\Notion.exe","2/3/2025 5:38:09 PM","2208","7384","""C:\Users\mikes\AppData\Local\Programs\Notion\Notion.exe"" --type=gpu-process --user-data-dir=""C:\Users\mikes\AppData\Roaming\Notion"" --gpu-preferences=UAAAAAAAAADgAAAEAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --field-trial-handle=1700,i,5788682000305598607,7943117805815274614,262144 --disable-features=SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=1688 /prefetch:2","1"
"explorer.exe","C:\WINDOWS\Explorer.EXE","2/3/2025 2:27:11 PM","7836","7788","C:\WINDOWS\Explorer.EXE","1"
"Notion.exe","C:\Users\mikes\AppData\Local\Programs\Notion\Notion.exe","2/3/2025 5:38:08 PM","7384","7836","""C:\Users\mikes\AppData\Local\Programs\Notion\Notion.exe"" ","1"
"Code.exe","C:\Program Files\Microsoft VS Code\Code.exe","2/3/2025 2:27:46 PM","5844","7836","""C:\Program Files\Microsoft VS Code\Code.exe"" ","1"
"SecurityHealthSystray.exe","C:\Windows\System32\SecurityHealthSystray.exe","2/3/2025 2:28:00 PM","14632","7836","""C:\Windows\System32\SecurityHealthSystray.exe"" ","1"
"chrome.exe","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","2/3/2025 3:04:15 PM","8704","7836","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" ","1"
"iCloudServices.exe","C:\Program Files (x86)\Common Files\Apple\Internet Services\iCloudServices.exe","2/3/2025 2:28:32 PM","8004","7836","""C:\Program Files (x86)\Common Files\Apple\Internet Services\iCloudServices.exe"" ","1"
"iCloudDrive.exe","C:\Program Files (x86)\Common Files\Apple\Internet Services\iCloudDrive.exe","2/3/2025 2:28:35 PM","15264","7836","""C:\Program Files (x86)\Common Files\Apple\Internet Services\iCloudDrive.exe"" ","1"
"OneDrive.exe","C:\Users\mikes\AppData\Local\Microsoft\OneDrive\OneDrive.exe","2/3/2025 2:28:02 PM","15060","7836","""C:\Users\mikes\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" /background","1"
"PowerToys.PowerLauncher.exe","C:\Program Files\PowerToys\modules\launcher\PowerToys.PowerLauncher.exe","2/3/2025 2:27:34 PM","3944","7836","""C:\Program Files\PowerToys\modules\launcher\PowerToys.PowerLauncher.exe""  -powerToysPid 7040 --started-from-runner ","1"
"WindowsTerminal.exe","C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.21.3231.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe","2/3/2025 2:27:40 PM","13804","7836","""C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.21.3231.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe"" new-tab --profile ""{61c54bbd-c2c6-5271-96e7-009a87ff44bf}"" --startingDirectory ""C:/"" ","1"
"RtkAudUService64.exe","C:\Windows\System32\DriverStore\FileRepository\realtekservice.inf_amd64_a42d9de41f05fa49\RtkAudUService64.exe","2/3/2025 2:28:01 PM","14720","7836","""C:\Windows\System32\DriverStore\FileRepository\realtekservice.inf_amd64_a42d9de41f05fa49\RtkAudUService64.exe"" -background","1"
"AggregatorHost.exe","C:\WINDOWS\System32\AggregatorHost.exe","2/3/2025 2:27:15 PM","10572","8536","AggregatorHost.exe","0"
"chrome.exe","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","2/3/2025 6:19:28 PM","9876","8704","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --string-annotations --enable-dinosaur-easter-egg-alt-images --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=836 --time-ticks-at-unix-epoch=-1738610807899031 --launch-time-ticks=13960400415 --field-trial-handle=12684,i,14349107638604383013,15075635186589685526,262144 --variations-seed-version=20250203-050117.250000 --mojo-platform-channel-handle=11000 /prefetch:1","1"
"chrome.exe","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","2/3/2025 6:20:17 PM","15660","8704","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --string-annotations --enable-dinosaur-easter-egg-alt-images --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=845 --time-ticks-at-unix-epoch=-1738610807899031 --launch-time-ticks=14009364863 --field-trial-handle=12308,i,14349107638604383013,15075635186589685526,262144 --variations-seed-version=20250203-050117.250000 --mojo-platform-channel-handle=9692 /prefetch:1","1"
"chrome.exe","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","2/3/2025 6:16:26 PM","2784","8704","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --string-annotations --enable-dinosaur-easter-egg-alt-images --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=819 --time-ticks-at-unix-epoch=-1738610807899031 --launch-time-ticks=13778435673 --field-trial-handle=12456,i,14349107638604383013,15075635186589685526,262144 --variations-seed-version=20250203-050117.250000 --mojo-platform-channel-handle=11928 /prefetch:1","1"
"chrome.exe","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","2/3/2025 3:04:16 PM","2160","8704","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --string-annotations --field-trial-handle=2316,i,14349107638604383013,15075635186589685526,262144 --variations-seed-version=20250203-050117.250000 --mojo-platform-channel-handle=2328 /prefetch:13","1"
"chrome.exe","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","2/3/2025 3:04:16 PM","6348","8704","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --string-annotations --extension-process --enable-dinosaur-easter-egg-alt-images --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=9 --time-ticks-at-unix-epoch=-1738610807899031 --launch-time-ticks=2248426100 --field-trial-handle=4124,i,14349107638604383013,15075635186589685526,262144 --variations-seed-version=20250203-050117.250000 --mojo-platform-channel-handle=4156 /prefetch:9","1"
"chrome.exe","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","2/3/2025 6:44:47 PM","14192","8704","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --string-annotations --extension-process --enable-dinosaur-easter-egg-alt-images --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=906 --time-ticks-at-unix-epoch=-1738610807899031 --launch-time-ticks=15480015350 --field-trial-handle=4828,i,14349107638604383013,15075635186589685526,262144 --variations-seed-version=20250203-050117.250000 --mojo-platform-channel-handle=12944 /prefetch:9","1"
"chrome.exe","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","2/3/2025 3:04:15 PM","15584","8704","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=crashpad-handler ""--user-data-dir=C:\Users\mikes\AppData\Local\Google\Chrome\User Data"" /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\mikes\AppData\Local\Google\Chrome\User Data\Crashpad"" --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=Win64 --annotation=prod=Chrome --annotation=ver=132.0.6834.160 --initial-client-data=0x11c,0x120,0x124,0xf8,0x128,0x7ff89f68dcf8,0x7ff89f68dd04,0x7ff89f68dd10","1"
"chrome.exe","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","2/3/2025 3:04:15 PM","10832","8704","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=gpu-process --string-annotations --gpu-preferences=UAAAAAAAAADgAAAEAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --field-trial-handle=1936,i,14349107638604383013,15075635186589685526,262144 --variations-seed-version=20250203-050117.250000 --mojo-platform-channel-handle=1900 /prefetch:2","1"
"chrome.exe","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","2/3/2025 6:41:26 PM","6036","8704","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --string-annotations --enable-dinosaur-easter-egg-alt-images --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=897 --time-ticks-at-unix-epoch=-1738610807899031 --launch-time-ticks=15278441149 --field-trial-handle=12376,i,14349107638604383013,15075635186589685526,262144 --variations-seed-version=20250203-050117.250000 --mojo-platform-channel-handle=13180 /prefetch:1","1"
"chrome.exe","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","2/3/2025 3:04:15 PM","7764","8704","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --string-annotations --field-trial-handle=2064,i,14349107638604383013,15075635186589685526,262144 --variations-seed-version=20250203-050117.250000 --mojo-platform-channel-handle=2164 /prefetch:11","1"
"chrome.exe","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","2/3/2025 3:04:16 PM","5280","8704","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --string-annotations --extension-process --enable-dinosaur-easter-egg-alt-images --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5 --time-ticks-at-unix-epoch=-1738610807899031 --launch-time-ticks=2248559810 --field-trial-handle=6268,i,14349107638604383013,15075635186589685526,262144 --variations-seed-version=20250203-050117.250000 --mojo-platform-channel-handle=6088 /prefetch:9","1"
"chrome.exe","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","2/3/2025 4:36:32 PM","4124","8704","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --string-annotations --enable-dinosaur-easter-egg-alt-images --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=395 --time-ticks-at-unix-epoch=-1738610807899031 --launch-time-ticks=7784577949 --field-trial-handle=11880,i,14349107638604383013,15075635186589685526,262144 --variations-seed-version=20250203-050117.250000 --mojo-platform-channel-handle=11824 /prefetch:1","1"
"chrome.exe","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","2/3/2025 4:36:38 PM","17168","8704","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --string-annotations --enable-dinosaur-easter-egg-alt-images --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=397 --time-ticks-at-unix-epoch=-1738610807899031 --launch-time-ticks=7790117381 --field-trial-handle=10744,i,14349107638604383013,15075635186589685526,262144 --variations-seed-version=20250203-050117.250000 --mojo-platform-channel-handle=10788 /prefetch:1","1"
"chrome.exe","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","2/3/2025 5:11:26 PM","16912","8704","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --string-annotations --enable-dinosaur-easter-egg-alt-images --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=520 --time-ticks-at-unix-epoch=-1738610807899031 --launch-time-ticks=9878429834 --field-trial-handle=10468,i,14349107638604383013,15075635186589685526,262144 --variations-seed-version=20250203-050117.250000 --mojo-platform-channel-handle=5552 /prefetch:1","1"
"chrome.exe","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","2/3/2025 3:04:18 PM","10900","8704","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=audio --video-capture-use-gpu-memory-buffer --string-annotations --field-trial-handle=3520,i,14349107638604383013,15075635186589685526,262144 --variations-seed-version=20250203-050117.250000 --mojo-platform-channel-handle=4368 /prefetch:12","1"
"chrome.exe","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","2/3/2025 3:04:18 PM","7832","8704","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=video_capture.mojom.VideoCaptureService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --string-annotations --field-trial-handle=7620,i,14349107638604383013,15075635186589685526,262144 --variations-seed-version=20250203-050117.250000 --mojo-platform-channel-handle=3692 /prefetch:14","1"
"chrome.exe","C:\Program Files (x86)\Google\Chrome\Application\chrome.exe","2/3/2025 3:04:16 PM","14500","8704","""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --string-annotations --extension-process --enable-dinosaur-easter-egg-alt-images --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=6 --time-ticks-at-unix-epoch=-1738610807899031 --launch-time-ticks=2248714126 --field-trial-handle=7308,i,14349107638604383013,15075635186589685526,262144 --variations-seed-version=20250203-050117.250000 --mojo-platform-channel-handle=7304 /prefetch:9","1"
"AWCC.Background.Server.exe","C:\Program Files\Alienware\Alienware Command Center\AWCC.Background.Server.exe","2/3/2025 2:29:17 PM","9240","8708","""C:\Program Files\Alienware\Alienware Command Center\AWCC.Background.Server.exe""","1"
"SECOCL64.exe","C:\WINDOWS\System32\DriverStore\FileRepository\seapo64.inf_amd64_deaeb20891c6fa3a\SECOCL64.exe","2/3/2025 2:27:14 PM","9008","8784","/exit-mutex-guid={4EE75E9C-793C-44F5-BD23-860799B5289B} /host-pipe-name=\\.\pipe\{7392FF22-C4E3-4FED-8F9F-E025047EBFD1} /endpoint-id=","1"
"RtkAudUService64.exe","C:\WINDOWS\System32\DriverStore\FileRepository\realtekservice.inf_amd64_a42d9de41f05fa49\RtkAudUService64.exe","2/3/2025 2:27:15 PM","10252","8792","""C:\WINDOWS\System32\DriverStore\FileRepository\realtekservice.inf_amd64_a42d9de41f05fa49\RtkAudUService64.exe"" -admin","1"
"conhost.exe","C:\WINDOWS\system32\conhost.exe","2/3/2025 2:27:14 PM","9096","9008","\??\C:\WINDOWS\system32\conhost.exe 0x4","1"
"msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe","2/3/2025 2:29:21 PM","2672","10632","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\132.0.2957.127\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=Widgets.exe --webview-exe-version=524.34401.20.0 --user-data-dir=""C:\Users\mikes\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView"" --noerrdialogs --disk-cache-size=52428800 --edge-webview-is-background --lang=en-US --mojo-named-platform-channel-pipe=10632.2140.1051507392819591905 /pfhostedapp:d92bf0af1f81342e9881e12b2e08b8198dc4268e","1"
"OpenConsole.exe","C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.21.3231.0_x64__8wekyb3d8bbwe\OpenConsole.exe","2/3/2025 3:51:46 PM","9864","13804","""C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.21.3231.0_x64__8wekyb3d8bbwe\OpenConsole.exe"" --headless --resizeQuirk --width 120 --height 30 --signal 0xb80 --server 0xb5c","1"
"powershell.exe","C:\windows\System32\WindowsPowerShell\v1.0\powershell.exe","2/3/2025 3:51:46 PM","12420","13804","powershell.exe -NoLogo","1"
"powershell.exe","C:\windows\System32\WindowsPowerShell\v1.0\powershell.exe","2/3/2025 4:06:58 PM","9124","13804","powershell.exe -NoLogo","1"
"OpenConsole.exe","C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.21.3231.0_x64__8wekyb3d8bbwe\OpenConsole.exe","2/3/2025 4:06:58 PM","10700","13804","""C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.21.3231.0_x64__8wekyb3d8bbwe\OpenConsole.exe"" --headless --resizeQuirk --width 120 --height 30 --signal 0xb50 --server 0xbf0","1"
"conhost.exe","\\?\C:\WINDOWS\system32\conhost.exe","2/3/2025 2:28:06 PM","13080","14040","\\?\C:\WINDOWS\system32\conhost.exe --headless --inheritcursor --width 155 --height 9 --signal 0x3e0 --server 0x3d4","1"
"powershell.exe","C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe","2/3/2025 2:28:14 PM","5924","14040","C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe -NoProfile -ExecutionPolicy Bypass -Command ""Import-Module 'c:\Users\mikes\.vscode\extensions\ms-vscode.powershell-2025.0.0\modules\PowerShellEditorServices\PowerShellEditorServices.psd1'; Start-EditorServices -HostName 'Visual Studio Code Host' -HostProfileId 'Microsoft.VSCode' -HostVersion '2025.0.0' -BundledModulesPath 'c:\Users\mikes\.vscode\extensions\ms-vscode.powershell-2025.0.0\modules' -EnableConsoleRepl -StartupBanner \""PowerShell Extension v2025.0.0
Copyright (c) Microsoft Corporation.

https://aka.ms/vscode-powershell
Type 'help' to get help.
\"" -LogLevel 'Warning' -LogPath 'c:\Users\mikes\AppData\Roaming\Code\logs\20250203T142747\window1\exthost\ms-vscode.powershell' -SessionDetailsPath 'c:\Users\mikes\AppData\Roaming\Code\User\globalStorage\ms-vscode.powershell\sessions\PSES-VSCode-5844-827662.json' -FeatureFlags @() ""","1"
"conhost.exe","\\?\C:\WINDOWS\system32\conhost.exe","2/3/2025 2:28:14 PM","7900","14040","\\?\C:\WINDOWS\system32\conhost.exe --headless --width 170 --height 9 --signal 0x418 --server 0x42c","1"
"powershell.exe","C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe","2/3/2025 2:28:06 PM","5656","14040","C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe -noexit -command ""try { . \""c:\Program Files\Microsoft VS Code\resources\app\out\vs\workbench\contrib\terminal\common\scripts\shellIntegration.ps1\"" } catch {}""","1"
